id,title,user_id,user_name,description,num_songs,counts_play,counts_add,counts_share,num_comments
7693489145,民谣 | 带着吉他前行的诗意人生,1489286516,贝克克y,介绍：有时候听歌如品酒，酒里有人生。听着某首歌的时候你会觉得心里面能那么一，有那么一瞬间你觉得那一首歌在唱你。带着吉他前行，如诗如歌。总有一首民谣，唱着与你相似的人生。,95,55703,(243),2,1
7696213578,民谣 | 听懂是人生，不懂是幸运,1489286516,贝克克y,"介绍：民谣很穷,穷在它没有起伏的高音,不具有华丽的辞藻。民谣它不是一首歌,它更像是一个故事,歌唱者是讲故事的人,听歌者更是有故事的人。",33,13829,(84),1,评论
7696213694,民谣世界｜寻找内心你我的梦境!,1489286516,贝克克y,介绍：一心一意的人和歌，可能一直游走在你的视野之外，可是一旦被发现了，便会让人觉得如获至宝。喜欢-首歌如同喜欢一个人一般，硬要说出理由反而没有初次心颤的美妙了。喜欢这首歌，连同它的配乐，它的歌词，它...,63,59936,(376),4,评论
7749721085,治愈民谣 | 人间烟火，疗慰人心,1580575984,迷藏lb,介绍：最是人间烟火气最是疗愈人心，拂去你心灵的灰尘，民谣将不同的故事絮絮道来，你只需静静聆听，过好平凡而又温暖的每一天注：建议随机播放,75,24089,(71),3,1
7711157469,清吧驻场 | 今天只想安静地聊天,1489286516,贝克克y,介绍：想喝点小酒，又不想太燥，就去清吧啦～约三两好友，安静地谈谈心，听听小哥哥、小姐姐现场演唱的民谣,23,13732,(91),1,评论
7674822732,民谣/故事，现实、理想、姑娘、诗和远方。,1541423895,Last_fifty,介绍：当你听到一首歌，它既不新颖，也不怀旧，那就是民谣。我见过凌晨五点的早市零零散散的人们为了生计晚睡早起忙碌中汗水浸满了衣襟一次次迎客透出亲切的语气却又不得不抱怨生活的艰辛我也见过夜晚十点的...,85,20572,(148),19,4
7751341793,民谣驿站∶疲惫灵魂的栖息疗愈处,287937556,常迷道故,介绍：相信应该每个人都有过地铁上睡觉的经历，早早起床赶公交换地铁，已经成了一线城市普通打工人的日常，但是生活仍要继续，我们还需努力。不要有太大的压力，也别让自己太累了，来这送你一首民谣，希望能让你...,37,14219,(673),0,3
7509786454,民谣 | 再忆青春 致那美好的曾经,2118682115,月亮藏不住的小情绪,介绍：时光犹如一条奔涌不息的洪流一去不复返甚至我们还来不及阅读和回顾它已滚滚而去留给我们的只有不尽的怀想和一声叹息----------------------✂-------------封面：房东的猫,52,2471978,(12550),214,41
7662449932,小娟&山谷里的居民|用音乐演绎生活的本质,1,网易云音乐,介绍：“小娟&山谷里的居民”就像他们的名字一样，充满了清新的感觉，他们是一支三个亲密无间的好朋友组成的乐队组合。小娟的歌声代表着人间的赤诚与美好，像是涓涓流水流淌在我们心间，纯真中带着向往。她与小...,51,13463,(142),1,3
7622320525,"[民谣小酒馆]每杯酒里, 都有新故事",1957800055,倾天奏梦,介绍：民谣很穷，一听就是一支烟，三瓶酒，一把吉他；也可以说民谣很富，富到以梦为马，天地为家。在每个夜晚，点支烟，喝口酒，听民谣。,51,538243,(2494),87,16
7766852316,民谣集：20岁时变成了一个用故事下酒的人,101872876,陌森喵,介绍：后来宋冬野开了酒吧 抱着吉他安静地唱着斑马 陈粒也放弃寻找自己的祝星 马頔因为一首南山南火了起来 尧十三不再信奉北方女王 赵雷也停止了追寻南方姑娘的脚步 如果董小姐没牵过宋冬野的手 祝星一开始就很爱...,45,3808,(26),2,评论
7654926449,吉他伴随民谣｜孤独伴随流浪,416892299,WANGQINSHENGYUAN,介绍：你是否还有未做完的梦，说不完的故事，还有爱不到的人。有人说，如果一个人喜欢一首歌，是因为歌里有她的故事，有她想要铭记却又怕遗忘的记忆。音乐就是这样让人回味无穷，一切的一切，它好像都明白。,58,14651,(30),0,评论
7799360019,民谣暖调 | 世间心墙，温柔难防,1580575984,迷藏lb,介绍：人生一路，一步有一步的感悟。无论时光如何流转，有些东西不会改变，那就是对美好生活的追求，对真情的渴望。本歌单精选治愈民谣，让我们疲魚时来首民谣吧，给心灵带来一点点慰藉。,68,2554,(9),0,评论
7364738069,民谣小酒馆｜路过此间仍是少年,1731886585,0000FF少抽烟,介绍：有的人说民谣很沧桑，有很多的故事，许多的经历，很容易听的落泪，其实使你落泪的并不是这些，是因为有着与我们相似的故事，身临其境的感受自己爱情错题本，经历了许多。慢慢坚强起来。喜欢记得收藏哦～（...,56,629057,(3578),44,7
2242881912,五十首走心民谣，致我们终将逝去的青春,68014748,薛定谔的缝纫机,介绍：当日青春伫少年，时光红尘化炊烟。明镜白发生古稀，月色银辉笑坦言。在心把酒一豪放，曾经流水满苍天。照亮人性醉紫霞，彩虹缤纷映红颜。云聚云散叹沧桑，归去归远思暖寒。,63,7687635,(51970),691,329
7511633319,孤独的时候，听一首安静的民谣吧。,252393521,音乐想象家,介绍：世事就是这么的奇怪，努力去追寻时，它就如天上的云，永远从你手上溜走，无法捉住。想要抛开它，它又变做空气，每一次的呼吸又都可以感觉的到。,237,951170,(5073),35,6
7622185848,「欧美民谣」温软小调，诗般美好,1957800055,倾天奏梦,介绍：后来才发现，熬夜是缓解压力的一种方式世界都睡了，爹妈都睡了老板都睡了，老师都睡了竞争对手都睡了，全世界都睡了你用这好容易偷来的时光赶紧做点自己喜欢的事带上耳机聆听民谣,37,57421,(401),42,4
7552475848,民谣小酒馆 当孤独成为习惯,2118682115,月亮藏不住的小情绪,介绍：如果有来生，要做一棵树，站成永恒，没有悲欢的姿势。一半在土里安详，一半在风里飞扬，一半洒落阴凉，一半沐浴阳光，非常沉默非常骄傲，从不依靠 从不寻找。作者：三毛封面：房东的猫 王心怡,41,830397,(4253),47,9
7622515496,【华语民谣】人在路上，心在远方,1957800055,倾天奏梦,介绍：我们一直都在路上，寻寻觅觅，追逐梦想，背起行囊，奔向远方。迎着朝阳，穿过霞光，走在布满荆棘的路上，所有的不堪，那只是一个过往。再大的风浪，也不能把我们阻挡；再多的困苦，也要拼命去闯。...,64,1241767,(8269),135,7
7683993066,我将故事写成民谣歌 献给远方的她,2118682115,月亮藏不住的小情绪,介绍：在人生的道路上，每个人都是孤独的旅客。 —— 季羡林封面：赵雷,37,44081,(235),2,1
7670109973,暖愈民谣 • 净化心灵的旋律,1489286516,贝克克y,介绍：本期给大家带来温暖，治愈的民谣，虽然小众，但却不失为宝藏歌曲的称号。,105,24959,(137),4,评论
7678492220,民谣 | 如诗如信，与世无争,1489286516,贝克克y,介绍：民谣是写给自己的诗，是对向往生活的一封情书，是碎了满天的往事如烟，与世无争。,113,53620,(272),7,1
7672768598,【民谣有三 ²】执着理想，纯粹当下 ,1957800055,倾天奏梦,介绍：理想是指路明灯，没有理想，就没有坚定的方向；没有方向，就没有生活。,25,16483,(89),18,1
919620061,你总要一个人，经历些难捱的日子。,129593031,mayuko然,介绍：我知道现在的你，很累经济拮据，感情成谜工作迷惘，生活平淡可是至少年轻未来的路还长你总要一个人经历些难捱的日子人情冷暖会令人失望也最让人深刻你要学着成长并且独自承担眼泪和抱怨...,127,42836596,(42万),6214,3686
5393825842,民谣｜去见想见的人,472016744,还让她,介绍：远方和她，总会有一个在等待你的到来,59,3197903,(26014),2668,42
7751208464,欧美小调：再次相遇记得给我买一束花,287937556,常迷道故,介绍：“爱与不爱都应坦诚” “越过星辰与昼夜，扶桑花开了又谢”,30,4660,(479),0,3
7751100683,民谣有三样： 爱情，理想，远方。,287937556,常迷道故,介绍：“请你在春天到来的时候 轻轻歌唱 唱一首关于冬天的歌谣 漫漫长长 鸽子啊 我在你温暖的路上”,29,8606,(44),0,2
7672668361,【民谣有三 ¹】那个姑娘，你还好吗,1957800055,倾天奏梦,介绍：如果全世界都对你恶语相加我就对你说上一世的情话还有我们的故事自始无终,29,11809,(55),20,1
7660718803,孤独旅人 | 这首民谣唱出了谁的不眠心事,2118682115,月亮藏不住的小情绪,介绍：你是隔着一段黄昏不远不近的距离，你是听完一首民谣的时间。封面：房东的猫,62,35282,(203),2,评论
7512926734,民谣 | 哪一首陪伴你度过失眠的夜晚,2118682115,月亮藏不住的小情绪,介绍：听民谣的人最典型的情绪有三个：无助，孤独，彷徨。你爱听民谣，你说民谣有三：远方的姑娘，手里的吉他，南北方，听者有手里的香烟，心里的孤独，杯中酒。姑娘是爱情，吉他是梦想，南北方是远方，香烟是...,48,1024265,(5356),120,11
2748205282,隔壁老樊 解忧邵帅 枯木逢春,596499189,Just-7ccc,介绍：愿你在我看不到的地方安然无恙，愿你的冬天永远不缺暖阳。愿你的明天不再经历雨打风霜，愿你的未来永远热泪盈眶。愿我在六十岁的时候陪你看看夕阳，愿我在想起你嘴角微微上扬。愿我在北方的冬天为你...,83,14919375,(14万),1200,381
5216362807,这些民谣民谣一次听个够,1407747620,小攀哟,介绍：民谣，是有情怀的流行歌。浅浅地静静地唱，悠悠荡荡，却总能让心里掀起万百尺巨浪。或清新或温润或沙哑或沧桑的嗓音，倾吐出的一字一句狠狠扫过你心里最敏感不安的弦。爱上民谣，没多复杂的原因，只因为那...,239,916993,(5096),152,15
7643300696,好听的民谣歌单|动听悦耳,554022595,朽念-,介绍：“或许我们走在路上，思念的人一直放在心里，那段故事我们无法遗忘”,19,7673,(33),1,1
2818465388,倘若你喜欢民谣 我也刚好有,617541172,亲这边建议您不要网恋,介绍：你爱听民谣，你说民谣有三：远方的姑娘，手里的吉他，南北方，听者有三：手里的香烟，心里的孤独，杯中酒。姑娘是爱情，吉他是梦想，南北方是远方，香烟是记忆，孤独是经历，酒是满满的回忆。回忆是，经历...,94,2818947,(20533),187,66
7339915114,民谣｜不负春光，持续野蛮生长,1489286516,贝克克y,介绍：春光开始灿烂，就如民谣带给你满满散发的灿烂时光。民谣听的是岁月流动，歌单选择了适合春天的民谣歌曲，一起去追逐好春光吧。,46,1651728,(8578),214,11
7528643463,私藏民谣丨每首都触及人心,3875692946,角港,介绍：听民谣的人不一定得有故事，也并非整日一副多愁善感的模样。他们就是单纯的喜欢民谣，喜欢它的旋律，喜欢它的纯净，喜欢它不加修饰的美，民谣有个共同的特点，就是它的歌词永远都是那么简单 又触及人心，却...,61,853279,(5801),81,6
7536680005,民谣丨我走遍大街小巷无人如你,2118682115,月亮藏不住的小情绪,介绍：“你是我患得患失的梦 我是你可有可无的人”——解忧邵帅《写给黄淮》民谣很穷，吉他很贵，女孩很美，男孩不配，民谣有三：爱情 理想 远方，听者有三：孤独 平庸 落魄，听后有三：费烟 费酒 费心，这辈...,37,337254,(1544),13,3
113628993,【民谣】民谣是毒也是药,54278024,零下Young,介绍：如果安静的述说可以感动世界，那么浅浅的吟唱一定会让世界沉寂；如果世界真的可以沉寂，那它一定是要让我们记得，记得那个声音，记得那一首首歌。,109,14883625,(16万),2805,633
2611049812,民谣 |岁月缱绻时光，愿你依旧从前模样,124272747,夕日向暖,介绍：“选择民谣，就是它更贴近生活。”热爱音乐，却不为音乐所累，不为创作而作！只要有生活，就有民谣，民谣不仅仅是一首歌，还是一种生活态度，它在每个人心中都有着不一样的定位，我相信很多人爱上民谣其实...,141,8210370,(62475),752,254
7622248689,民谣与诗｜无人处暗弹相思泪,1957800055,倾天奏梦,介绍：一曲民谣，一首诗。温柔的午后阳光，它如此温暖，听几耳民谣，我便睡在了阳光下；远处的街道，熟悉而又陌生，三三两两有人路过，善良的人们，你们想要去哪里，可否带上我？,36,26681,(144),25,1
2839246073,生活节奏太快，就让耳机里的声音慢慢来～,402524626,空气很颓废,介绍：偷偷努力的感觉很好，在自己还不够好的时候不声张也不埋怨，自己一个人一点点的去改变，等你告别了以前的自己的时候，你就可以对自己说「呼，太棒了终于熬过来了」心情放晴，生活变得亮晶晶的。 ​​​封...,105,13096991,(10万),1658,288
7786317974,民谣 | 呼啸而过的青春，沉默不语的你,287937556,常迷道故,介绍：民谣是最安静的角落，民谣是一种诉说，包含了一种朴素的情感，在听的过程中可能会与自己的故事契合，产生共鸣。,25,719,(3),0,评论
7535258574,民谣｜如果当时的我们能少一些固执,2118682115,月亮藏不住的小情绪,介绍：今天在电影院，一对情侣在看电影，女孩靠在男孩的怀里留眼泪。她说她忘不了他。男孩轻轻的帮她擦去眼泪，宠溺的摸摸她的头说：那你去找他吧。电影散场，偌大的电影院里，男孩哭的撕心裂肺，其成全一个人，...,46,346998,(1586),16,6
